"Name of restaurant","City","Country Code","Day of week","Start Time Hour","Start Time Minute","End time Hour","End Time Minute"
"Imm Thai","Washington","US","0.0","17","00","22","00"
"Imm Thai","Washington","US","0.0","11","30","22","00"
"Imm Thai","Washington","US","0.0","11","30","22","00"
"Imm Thai","Washington","US","0.0","11","30","22","00"
"Imm Thai","Washington","US","0.0","11","30","22","00"
"Imm Thai","Washington","US","0.0","11","30","22","00"
"Imm Thai","Washington","US","0.0","11","30","22","00"
"Imperio Taqueria","San Jose","US","none","none","none","none","none"
"Imperio Taqueria","San Jose","US","none","none","none","none","none"
"Imperio Taqueria","San Jose","US","none","none","none","none","none"
"Imperio Taqueria","San Jose","US","none","none","none","none","none"
"Imperioso","Canberra","AU","0.0","08","00","17","00"
"Imperioso","Canberra","AU","0.0","08","00","17","00"
"Imperioso","Canberra","AU","0.0","08","00","17","00"
"Imperioso","Canberra","AU","0.0","08","00","17","00"
"Imperioso","Canberra","AU","0.0","08","00","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In A Rush","Melbourne","AU","0.0","06","30","17","00"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","00"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","00"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","00"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","00"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","30"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","30"
"In-N-Out Burger","San Jose","US","0.0","10","30","01","00"
"In Parma by Food Roots","London","GB","0.0","11","30","15","00"
"In Parma by Food Roots","London","GB","0.0","18","00","23","30"
"In Parma by Food Roots","London","GB","0.0","11","30","15","00"
"In Parma by Food Roots","London","GB","0.0","18","00","23","30"
"In Parma by Food Roots","London","GB","0.0","11","30","15","00"
"In Parma by Food Roots","London","GB","0.0","18","00","23","30"
"In Parma by Food Roots","London","GB","0.0","11","30","15","00"
"In Parma by Food Roots","London","GB","0.0","18","00","23","30"
"In Parma by Food Roots","London","GB","0.0","11","30","15","00"
"In Parma by Food Roots","London","GB","0.0","18","00","23","30"
"In Parma by Food Roots","London","GB","0.0","13","00","23","30"
"In Parma by Food Roots","London","GB","0.0","17","30","22","30"
"Incanto Coffee","Sydney","AU","none","none","none","none","none"
"Incanto Coffee","Sydney","AU","none","none","none","none","none"
"Incanto Coffee","Sydney","AU","none","none","none","none","none"
"Incanto Coffee","Sydney","AU","none","none","none","none","none"
"Inchin's Bamboo Garden","San Jose","US","0.0","11","30","14","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","17","00","22","00"
"Inchin's Bamboo Garden","San Jose","US","0.0","11","30","14","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","17","00","22","00"
"Inchin's Bamboo Garden","San Jose","US","0.0","11","30","14","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","17","00","22","00"
"Inchin's Bamboo Garden","San Jose","US","0.0","11","30","14","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","17","00","22","00"
"Inchin's Bamboo Garden","San Jose","US","0.0","11","30","14","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","17","00","22","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","12","00","22","30"
"Inchin's Bamboo Garden","San Jose","US","0.0","12","00","22","00"
"India Quay","Glasgow","GB","none","none","none","none","none"
"India Quay","Glasgow","GB","none","none","none","none","none"
"India Quay","Glasgow","GB","none","none","none","none","none"
"India Quay","Glasgow","GB","none","none","none","none","none"
"Indian Affair in the City","Canberra","AU","0.0","17","30","22","00"
"Indian Affair in the City","Canberra","AU","0.0","17","30","22","00"
"Indian Affair in the City","Canberra","AU","0.0","17","30","22","00"
"Indian Affair in the City","Canberra","AU","0.0","17","30","22","00"
"Indian Affair in the City","Canberra","AU","0.0","17","30","22","00"
"Indian Affair in the City","Canberra","AU","0.0","17","30","22","00"
"Indian Affair Restaurant","Phillip","AU","none","none","none","none","none"
"Indian Affair Restaurant","Phillip","AU","none","none","none","none","none"
"Indian Affair Restaurant","Phillip","AU","none","none","none","none","none"
"Indian Affair Restaurant","Phillip","AU","none","none","none","none","none"
"Indian Mehfil","Brisbane","AU","0.0","17","00","21","00"
"Indian Mehfil","Brisbane","AU","0.0","16","30","21","00"
"Indian Mehfil","Brisbane","AU","0.0","16","30","21","00"
"Indian Mehfil","Brisbane","AU","0.0","16","30","22","00"
"Indian Mehfil","Brisbane","AU","0.0","16","30","22","00"
"Indian Mehfil","Brisbane","AU","0.0","11","00","21","00"
"Indigo","Washington","US","0.0","11","00","21","00"
"Indigo","Washington","US","0.0","11","00","21","00"
"Indigo","Washington","US","0.0","11","00","21","00"
"Indigo","Washington","US","0.0","11","00","21","00"
"Indigo","Washington","US","0.0","11","00","21","00"
"Indigo","Washington","US","0.0","16","00","22","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indonesia Indah Restaurant","Perth","AU","0.0","17","00","21","00"
"Indu","Sydney","AU","0.0","12","00","00","00"
"Indu","Sydney","AU","0.0","12","00","00","00"
"Indu","Sydney","AU","0.0","12","00","00","00"
"Indu","Sydney","AU","0.0","12","00","00","00"
"Indu","Sydney","AU","0.0","17","00","00","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Industry Zen","Auckland","NZ","0.0","12","00","15","00"
"Industry Zen","Auckland","NZ","0.0","17","30","23","00"
"Infinitus Pie-iPIE","Denver","US","0.0","10","00","19","00"
"Infinitus Pie-iPIE","Denver","US","0.0","10","00","19","00"
"Infinitus Pie-iPIE","Denver","US","0.0","10","00","19","00"
"Infinitus Pie-iPIE","Denver","US","0.0","10","00","19","00"
"Infinitus Pie-iPIE","Denver","US","0.0","10","00","17","00"
"Infinity Cafe","Perth","AU","0.0","06","30","17","00"
"Infinity Cafe","Perth","AU","0.0","06","30","17","00"
"Infinity Cafe","Perth","AU","0.0","06","30","17","00"
"Infinity Cafe","Perth","AU","0.0","06","30","17","00"
"Infinity Cafe","Perth","AU","0.0","06","30","17","00"
"Infinity Cafe","Perth","AU","0.0","06","30","15","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Ingo's Tasty Food","Phoenix","US","0.0","11","00","21","00"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","21","30"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","21","30"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","21","30"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","21","30"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","22","00"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","22","00"
"Inizio Pizza Napoletana","Charlotte","US","0.0","11","00","21","30"
"Insan's Cafe","Perth","AU","0.0","11","30","19","30"
"Insan's Cafe","Perth","AU","0.0","11","30","19","30"
"Insan's Cafe","Perth","AU","0.0","11","30","19","30"
"Insan's Cafe","Perth","AU","0.0","11","30","19","30"
"Insan's Cafe","Perth","AU","0.0","11","30","21","00"
"Insan's Cafe","Perth","AU","0.0","11","30","18","00"
"Insan's Cafe","Perth","AU","0.0","11","30","18","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","08","00","01","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","08","00","01","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","08","00","01","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","08","00","01","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","08","00","01","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","09","00","01","00"
"Insomnia Kebab and Pizza","Sydney","AU","0.0","09","00","01","00"
"Inspiration Kitchens","Chicago","US","0.0","11","00","21","00"
"Inspiration Kitchens","Chicago","US","0.0","11","00","21","00"
"Inspiration Kitchens","Chicago","US","0.0","11","00","21","00"
"Inspiration Kitchens","Chicago","US","0.0","10","00","21","00"
"Inspiration Kitchens","Chicago","US","0.0","10","00","15","00"
"Intermezzo Carmine","Seattle","US","0.0","11","30","00","00"
"Intermezzo Carmine","Seattle","US","0.0","11","30","00","00"
"Intermezzo Carmine","Seattle","US","0.0","11","30","00","00"
"Intermezzo Carmine","Seattle","US","0.0","11","30","00","00"
"Intermezzo Carmine","Seattle","US","0.0","11","30","01","00"
"Intermezzo Carmine","Seattle","US","0.0","16","30","01","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","11","00","00","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","11","00","00","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","11","00","00","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","11","00","00","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","11","00","00","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","11","00","00","00"
"Intermezzo Pizzeria and Cafe","Charlotte","US","0.0","12","00","00","00"
"Intermezzo Ristorante","Sydney","AU","0.0","07","00","10","30"
"Intermezzo Ristorante","Sydney","AU","0.0","12","00","15","00"
"Intermezzo Ristorante","Sydney","AU","0.0","18","00","22","00"
"Intermezzo Ristorante","Sydney","AU","0.0","07","00","10","30"
"Intermezzo Ristorante","Sydney","AU","0.0","12","00","15","00"
"Intermezzo Ristorante","Sydney","AU","0.0","18","00","22","00"
"Intermezzo Ristorante","Sydney","AU","0.0","07","00","10","30"
"Intermezzo Ristorante","Sydney","AU","0.0","12","00","15","00"
"Intermezzo Ristorante","Sydney","AU","0.0","18","00","22","00"
"Intermezzo Ristorante","Sydney","AU","0.0","07","00","10","30"
"Intermezzo Ristorante","Sydney","AU","0.0","12","00","15","00"
"Intermezzo Ristorante","Sydney","AU","0.0","18","00","22","00"
"Intermezzo Ristorante","Sydney","AU","0.0","07","00","10","30"
"Intermezzo Ristorante","Sydney","AU","0.0","12","00","15","00"
"Intermezzo Ristorante","Sydney","AU","0.0","18","00","22","00"
"Intermezzo Ristorante","Sydney","AU","0.0","08","00","15","00"
"Intermezzo Ristorante","Sydney","AU","0.0","18","00","22","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Intermission Tavern","Boston","US","0.0","11","00","02","00"
"Internal Matter","Boston","US","0.0","07","30","14","00"
"Internal Matter","Boston","US","0.0","07","30","22","00"
"Internal Matter","Boston","US","0.0","07","30","22","00"
"Internal Matter","Boston","US","0.0","07","30","22","00"
"Internal Matter","Boston","US","0.0","07","30","22","00"
"International House of Food","Phoenix","US","0.0","06","00","18","00"
"International House of Food","Phoenix","US","0.0","06","00","18","00"
"International House of Food","Phoenix","US","0.0","06","00","18","00"
"International House of Food","Phoenix","US","0.0","06","00","21","00"
"International House of Food","Phoenix","US","0.0","06","00","21","00"
"International House of Food","Phoenix","US","0.0","06","00","21","00"
"Interstate Kitchen & Bar","Denver","US","0.0","11","30","00","00"
"Interstate Kitchen & Bar","Denver","US","0.0","11","30","00","00"
"Interstate Kitchen & Bar","Denver","US","0.0","11","30","00","00"
"Interstate Kitchen & Bar","Denver","US","0.0","11","30","00","00"
"Interstate Kitchen & Bar","Denver","US","0.0","11","30","00","00"
"Interstate Kitchen & Bar","Denver","US","0.0","10","00","00","00"
"Interstate Kitchen & Bar","Denver","US","0.0","10","00","00","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"iPho","Charlotte","US","0.0","11","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","11","00","15","00"
"IPOH Garden Malaysian Cuisine","San Jose","US","0.0","17","00","22","00"
"Ipoh on York","Sydney","AU","0.0","10","00","15","30"
"Ipoh on York","Sydney","AU","0.0","10","00","15","30"
"Ipoh on York","Sydney","AU","0.0","10","00","15","30"
"Ipoh on York","Sydney","AU","0.0","10","00","15","30"
"Ipoh on York","Sydney","AU","0.0","10","00","15","30"
"Ipoh on York","Sydney","AU","0.0","11","00","15","00"
"Ipoh Town","Sydney","AU","0.0","10","30","16","00"
"Ipoh Town","Sydney","AU","0.0","10","30","16","00"
"Ipoh Town","Sydney","AU","0.0","10","30","16","00"
"Ipoh Town","Sydney","AU","0.0","10","30","16","00"
"Ipoh Town","Sydney","AU","0.0","10","30","16","00"
"Ippudo NY","New York","US","0.0","17","00","23","30"
"Ippudo NY","New York","US","0.0","11","00","15","30"
"Ippudo NY","New York","US","0.0","17","00","23","30"
"Ippudo NY","New York","US","0.0","11","00","15","30"
"Ippudo NY","New York","US","0.0","17","00","23","30"
"Ippudo NY","New York","US","0.0","11","00","15","30"
"Ippudo NY","New York","US","0.0","17","00","23","30"
"Ippudo NY","New York","US","0.0","11","00","15","30"
"Ippudo NY","New York","US","0.0","17","00","00","30"
"Ippudo NY","New York","US","0.0","11","00","23","30"
"Ippudo NY","New York","US","0.0","11","00","22","30"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","22","00"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","22","00"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","22","00"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","22","00"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","23","00"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","23","00"
"Irashai Sushi and Teriyaki","Boston","US","0.0","11","00","22","00"
"Irazu","Chicago","US","0.0","09","00","21","30"
"Irazu","Chicago","US","0.0","09","00","21","30"
"Irazu","Chicago","US","0.0","09","00","21","30"
"Irazu","Chicago","US","0.0","09","00","21","30"
"Irazu","Chicago","US","0.0","09","00","21","30"
"Irazu","Chicago","US","0.0","10","00","21","30"
"Iridescence","Detroit","US","0.0","17","00","22","00"
"Iridescence","Detroit","US","0.0","17","00","22","00"
"Iridescence","Detroit","US","0.0","17","00","23","00"
"Iridescence","Detroit","US","0.0","17","00","23","00"
"Iridescence","Detroit","US","0.0","17","00","22","00"
"Irma's Southwest Grill","Houston","US","0.0","11","00","15","00"
"Irma's Southwest Grill","Houston","US","0.0","17","00","21","00"
"Irma's Southwest Grill","Houston","US","0.0","11","00","15","00"
"Irma's Southwest Grill","Houston","US","0.0","17","00","21","00"
"Irma's Southwest Grill","Houston","US","0.0","11","00","15","00"
"Irma's Southwest Grill","Houston","US","0.0","17","00","21","00"
"Irma's Southwest Grill","Houston","US","0.0","11","00","15","00"
"Irma's Southwest Grill","Houston","US","0.0","17","00","21","00"
"Irma's Southwest Grill","Houston","US","0.0","11","00","15","00"
"Irma's Southwest Grill","Houston","US","0.0","17","00","21","00"
"Irma's Southwest Grill","Houston","US","0.0","17","00","21","00"
"Isabella's Restaurant","San Jose","US","0.0","12","00","21","00"
"Isabella's Restaurant","San Jose","US","0.0","12","00","21","00"
"Isabella's Restaurant","San Jose","US","0.0","12","00","21","00"
